Domain Code,Domain,Reporter Country Code (FAO),Reporter Countries,Partner Country Code (FAO),Partner Countries,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"FT","Forestry Trade Flows","10","Australia","131","Malaysia","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","119","","Official data"
"FT","Forestry Trade Flows","10","Australia","137","Mauritius","5922","Export Value","1640","Plywood","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","10","Australia","138","Mexico","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","10","Australia","28","Myanmar","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","55","","Official data"
"FT","Forestry Trade Flows","10","Australia","149","Nepal","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","10","Australia","150","Netherlands","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","10","Australia","150","Netherlands","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","10","Australia","150","Netherlands","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","21","","Official data"
"FT","Forestry Trade Flows","10","Australia","150","Netherlands","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","53","","Official data"
"FT","Forestry Trade Flows","10","Australia","150","Netherlands","5922","Export Value","1640","Plywood","2017","2017","1000 US$","1","","Official data"
"FT","Forestry Trade Flows","10","Australia","153","New Caledonia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","206","","Official data"
"FT","Forestry Trade Flows","10","Australia","153","New Caledonia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","64","","Official data"
"FT","Forestry Trade Flows","10","Australia","153","New Caledonia","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","33","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","135","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","2208","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","1020","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","3678","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","896","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2453","","Official data"
"FT","Forestry Trade Flows","10","Australia","156","New Zealand","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","4829","","Official data"
"FT","Forestry Trade Flows","10","Australia","162","Norway","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","41","","Official data"
"FT","Forestry Trade Flows","10","Australia","162","Norway","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","167","P","Provisional official data"
"FT","Forestry Trade Flows","10","Australia","162","Norway","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","37","","Official data"
"FT","Forestry Trade Flows","10","Australia","221","Oman","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","17","","Official data"
"FT","Forestry Trade Flows","10","Australia","221","Oman","5922","Export Value","1640","Plywood","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","10","Australia","165","Pakistan","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","10","Australia","165","Pakistan","5922","Export Value","1640","Plywood","2017","2017","1000 US$","8","","Official data"
"FT","Forestry Trade Flows","10","Australia","165","Pakistan","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","237","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","2","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","7","P","Provisional official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","24","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","10","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","6","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1640","Plywood","2017","2017","1000 US$","102","","Official data"
"FT","Forestry Trade Flows","10","Australia","168","Papua New Guinea","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","126","","Official data"
"FT","Forestry Trade Flows","10","Australia","171","Philippines","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","310","","Official data"
"FT","Forestry Trade Flows","10","Australia","171","Philippines","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","70","","Official data"
"FT","Forestry Trade Flows","10","Australia","171","Philippines","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","10","Australia","171","Philippines","5922","Export Value","1640","Plywood","2017","2017","1000 US$","63","","Official data"
"FT","Forestry Trade Flows","10","Australia","171","Philippines","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","11","","Official data"
"FT","Forestry Trade Flows","10","Australia","173","Poland","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","8913","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1657","Industrial roundwood, non-coniferous tropical (export/import)","2017","2017","1000 US$","39","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","416","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","4448","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","1429","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","4","","Official data"
"FT","Forestry Trade Flows","10","Australia","117","Republic of Korea","5922","Export Value","1640","Plywood","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","10","Australia","185","Russian Federation","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","0","","Official data"
"FT","Forestry Trade Flows","10","Australia","244","Samoa","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","14","","Official data"
"FT","Forestry Trade Flows","10","Australia","244","Samoa","5922","Export Value","1640","Plywood","2017","2017","1000 US$","25","","Official data"
"FT","Forestry Trade Flows","10","Australia","194","Saudi Arabia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","966","","Official data"
"FT","Forestry Trade Flows","10","Australia","194","Saudi Arabia","5922","Export Value","1640","Plywood","2017","2017","1000 US$","12","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","37","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","5","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","295","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","86","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","74","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1640","Plywood","2017","2017","1000 US$","101","","Official data"
"FT","Forestry Trade Flows","10","Australia","200","Singapore","5922","Export Value","1671","Newsprint","2017","2017","1000 US$","4006","","Official data"
"FT","Forestry Trade Flows","10","Australia","198","Slovenia","5922","Export Value","1619","Wood chips and particles","2017","2017","1000 US$","9","","Official data"
"FT","Forestry Trade Flows","10","Australia","198","Slovenia","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","58","P","Provisional official data"
"FT","Forestry Trade Flows","10","Australia","25","Solomon Islands","5922","Export Value","1651","Industrial roundwood, coniferous (export/import)","2017","2017","1000 US$","42","","Official data"
"FT","Forestry Trade Flows","10","Australia","25","Solomon Islands","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","28","","Official data"
"FT","Forestry Trade Flows","10","Australia","25","Solomon Islands","5922","Export Value","1632","Sawnwood, coniferous","2017","2017","1000 US$","52","","Official data"
"FT","Forestry Trade Flows","10","Australia","25","Solomon Islands","5922","Export Value","1633","Sawnwood, non-coniferous all","2017","2017","1000 US$","16","","Official data"
"FT","Forestry Trade Flows","10","Australia","25","Solomon Islands","5922","Export Value","1634","Veneer sheets","2017","2017","1000 US$","7","","Official data"
"FT","Forestry Trade Flows","10","Australia","25","Solomon Islands","5922","Export Value","1640","Plywood","2017","2017","1000 US$","298","","Official data"
"FT","Forestry Trade Flows","10","Australia","202","South Africa","5922","Export Value","1670","Industrial roundwood, non-coniferous non-tropical (export/import)","2017","2017","1000 US$","0","","Official data"
